bus_id,bus_number,stop_name,lat,lon,stop_code
1,1,Neftçilər m/st,40.411565,49.94198,1001200
1,1,Neftçilər m/st,40.41164,49.942556,1001237
1,1,145 nömrəli tam orta məktəb,40.41699,49.937866,1000346
1,1,Qara Qarayev m/st,40.417426,49.935699,1000028
1,1,Qara Qarayev m/st,40.418191,49.932145,1000847
1,1,12 nömrəli tam orta məktəb,40.419129,49.927688,1001006
1,1,Koroğlu NMM ,40.422903,49.915505,1002242
1,1,5 saylı ASAN Xidmət mərkəzi,40.417217,49.908048,1001259
1,1,Dövlət Neft Fondu,40.414201,49.901674,1001218
1,1,Milli Gəlirlər Departamenti,40.411002,49.895099,1001460
1,1,Heydər Əliyev pr. 137,40.407018,49.888472,1001132
1,1,Dövlət Neft Şirkəti (ARDNŞ),40.404877,49.884881,1000077
1,1,Mәrkәzi İncәsәnәt Mәktәbi,40.400833,49.877982,1000319
1,1,Bakı Uşaq Bərpa Mərkəzi,40.39925,49.875251,1000483
1,1,Heydər Əliyev Mərkəzi,40.396168,49.870205,1000643
1,1,Bakı Şәhәr Baş Polis İdarәsi,40.38836,49.863227,1001035
1,1,2 nömrəli Şəhər Klinik xəstəxanası,40.382552,49.863803,1000558
1,1,Mərkəzi Neftçilər xəstəxanası,40.380568,49.863439,1001192
1,1,28 May küçəsi 71,40.379842,49.859155,1002163
1,1,D.Əliyeva 251,40.380303,49.856141,1000458
1,1,28 May m/st,40.37937,49.850749,1000417
1,1,28 May m/st,40.37937,49.850749,1000417
1,1,Muğan bağı,40.378588,49.85199,1000327
1,1,Puşkin küçəsi 3,40.375011,49.854021,1000408
1,1,Respublika Perinatal Mərkəzi,40.378667,49.865257,1000361
1,1,Əmlak Məsələləri Dövlət Komitəsi,40.382738,49.864336,1000360
1,1,Sevgi parkı,40.386657,49.863477,1000027
1,1,Azərbaycan Dövlət Rəssamlıq Akademiyası,40.39584,49.870684,1000575
1,1,Heydər Əliyev pr. 36,40.398628,49.875315,1002919
1,1,Heydər Əliyev pr. 60,40.400168,49.87789,1000005
1,1,Dövlət Neft Şirkəti (ARDNŞ),40.403917,49.884608,1000466
1,1,Nəqliyyatı İntellektual İdarəetmə Mərkəzi,40.407447,49.890226,1000699
1,1,Heydər Əliyev pr. 94,40.410372,49.895045,1001798
1,1,Milli Sağlamlıq Mәrkәzi,40.412355,49.898981,1000646
1,1,Dövlət Neft Fondu,40.413608,49.901682,1001320
1,1,5 saylı ASAN Xidmət mərkəzi,40.416461,49.907727,1000603
1,1,Koroğlu m/st (Milli Gimnastika Arenası),40.420118,49.916374,1000980
1,1,M.Abbasov küç. 6,40.41487,49.923724,1001039
1,1,M.Abbasov küç. 34,40.41432,49.926455,1002904
1,1,7 nömrəli Doğum Evi,40.415198,49.930283,1000410
1,1,A.Manafov küç. 62,40.416657,49.930808,1002693
1,1,Qara Qarayev m/st,40.417764,49.932149,1001384
1,1,Qara Qarayev m/st,40.417159,49.935574,1000891
1,1,Nizami rayon qeydiyyat şöbəsi,40.415385,49.939233,1001387
1,1,Neftçilər m/st,40.411565,49.94198,1001200
2,2,Dərnəgül NMM,40.424957,49.860045,1000676
2,2,Binəqədi Rayon Məhkəməsi,40.426217,49.856279,1000816
2,2,S.Axundov küç. 323,40.426345,49.851871,1002681
2,2,Azadlıq m/st,40.426558,49.843249,1000917
2,2,Mərkəzi Seçki Komissiyası,40.426645,49.839255,1001093
2,2,Azadlıq m/st,40.425224,49.841811,1000667
2,2,178 saylı uşaq bağçası,40.424246,49.846226,1000138
2,2,Ş.Məmmədova küç. 25,40.421621,49.846108,1000214
2,2,Bakı Humanitar Kolleci,40.419364,49.846012,1001325
2,2,Əhməd Rəcəbli küçəsi 269,40.420559,49.854716,1000707
2,2,Ağdam rayon 32 nömrəli tam orta məktəb,40.418821,49.855029,1001491
2,2,4 saylı Bakı DOST Mərkəzi,40.415811,49.85527,1001490
2,2,DİN Respublika Hospitalı,40.413294,49.84838,1001046
2,2,Z.Bünyadov pr. 38,40.414575,49.85424,1001977
2,2,Z.Bünyadov pr. 170,40.415426,49.858151,1001041
2,2,Ə.Rəcəbli küç. 191,40.41131,49.861912,1000445
2,2,Əhməd Rəcəbli küçəsi 69,40.406018,49.866072,1001294
2,2,Nəriman Nərimanov m/st,40.402992,49.868552,1001167
2,2,Nəriman Nərimanov m/st,40.402747,49.872209,1000635
2,2,Bakı Uşaq Bərpa Mərkəzi,40.39925,49.875251,1000483
2,2,Heydər Əliyev Mərkəzi,40.396168,49.870205,1000643
2,2,Bakı Şәhәr Baş Polis İdarәsi,40.38836,49.863227,1001035
2,2,2 nömrəli Şəhər Klinik xəstəxanası,40.382552,49.863803,1000558
2,2,Mərkəzi Neftçilər xəstəxanası,40.380568,49.863439,1001192
2,2,28 May küçəsi 71,40.379842,49.859155,1002163
2,2,Azərbaycan Dəmir Yolları QSC,40.378584,49.85415,1000562
2,2,Səməd Vurğun bağı,40.378661,49.852358,1000241
2,2,28 May m/st,40.379494,49.85104,1001603
2,2,28 Mall ticarət mərkəzi,40.379344,49.845402,1000464
2,2,Heydər Əliyev Sarayı,40.378272,49.841372,1000609
2,2,Qış parkı,40.37616,49.833913,1000539
2,2,Xarici İşlər Nazirliyi,40.376575,49.83225,1000296
2,2,Nizami metro stansiyası,40.380438,49.831188,1000487
2,2,Zivər bəy Əhmədbəyov 72,40.384941,49.829558,1000295
2,2,Tbilisi pr. 2,40.387997,49.827262,1001227
2,2,H.Əliyev adına İdman Konsert Kompleksi,40.391191,49.823804,1000653
2,2,Tbilisi pr. - A.Əliyev küç. ilə kəs.,40.394039,49.820213,1000411
2,2,Tbilisi pr. 34,40.395577,49.817964,1000644
2,2,Qaçqın və Məcburi Köçkünlərin işləri üzrə DK,40.398759,49.812596,1001287
2,2,Tbilisi prospekti 92,40.400616,49.81073,1000358
2,2,14 saylı notariat ofisi,40.406738,49.806637,1001568
2,2,Moskva pr. 254,40.411567,49.80346,1000905
2,2,R.İsmayılov küç. 74,40.420295,49.801493,1001263
2,2,Bilәcәri dairәsi ,40.420895,49.799304,1001803
2,2,Bakı Beynəlxalq Avtovağzal Kompleksi,40.417995,49.795143,1001417
2,2,Bakı Beynəlxalq Avtovağzal Kompleksi,40.417059,49.796631,1001765
2,2,Bakı Beynəlxalq Avtovağzal Kompleksi,40.417059,49.796631,1001765
2,2,Avtovağzal m/st,40.419557,49.797193,1001068
2,2,Biləcəri dairәsi,40.420104,49.798765,1001804
2,2,Bilәcәri dairәsi ,40.420895,49.799304,1001803
2,2,Bakı Beynəlxalq Avtovağzal Kompleksi,40.417837,49.798968,1001283
2,2,Moskva pr. 45A,40.410091,49.803633,1001186
2,2,Azərbaycanfilm Kinostudiyası,40.406865,49.80554,1000282
2,2,20 Yanvar m/st,40.402635,49.808388,1002212
2,2,FHN-nin Bakı Regional Mərkəzi,40.397373,49.81369,1000705
2,2,Tbilisi pr. 49,40.395135,49.817545,1000855
2,2,Tbilisi pr. 45,40.392919,49.821062,1000213
2,2,Mehdi Hüseynzadə parkı,40.386479,49.827744,1000856
2,2,3 nömrəli şəhər poliklinikası,40.38366,49.828972,1000706
2,2,Nizami metro stansiyası,40.37962,49.830324,1000274
2,2,Xarici İşlər Nazirliyi,40.376514,49.831903,1000373
2,2,Azərbaycan Dövlət Akademik Milli Dram Teatrı,40.375456,49.829696,1000928
2,2,Təzəpir məscidi,40.373797,49.826662,1000180
2,2,Məhəmməd Füzulinin meydanı,40.375072,49.833685,1001182
2,2,Heydər Əliyev Sarayı,40.377225,49.84153,1000191
2,2,Azərbaycan Milli Konservatoriyası,40.378017,49.845578,1000799
2,2,28 May m/st,40.37937,49.850749,1000417
2,2,Muğan bağı,40.378588,49.85199,1000327
2,2,Puşkin küçəsi 3,40.375011,49.854021,1000408
2,2,Neftçilər pr. 68,40.374366,49.859571,1002750
2,2,Respublika Perinatal Mərkəzi,40.378667,49.865257,1000361
2,2,Əmlak Məsələləri Dövlət Komitəsi,40.382738,49.864336,1000360
2,2,Sevgi parkı,40.386657,49.863477,1000027
2,2,Ekologiya və Təbii Sərvətlər Nazirliyi,40.395139,49.870768,1001579
2,2,8 nömrəli Şəhər Poliklinikası,40.393527,49.875015,1001751
2,2,291 nömrəli Ekologiya Liseyi,40.394612,49.87593,1002638
2,2,Çernyayevski küç. ,40.396287,49.878248,1000371
2,2,Ağa Nemətulla küç. 52,40.398119,49.877307,1000665
2,2,193 nömrəli tam orta məktəb,40.401592,49.873739,1000528
2,2,Nəriman Nərimanov m/st,40.403055,49.870607,1000001
2,2,Nəriman Nərimanov m/st,40.403107,49.868924,1000084
2,2,89 saylı uşaq bağçası,40.405981,49.86662,1001016
2,2,Ə.Rəcəbli küç. 208,40.411768,49.862146,1000400
2,2,Ə.Rəcəbli küç. 254,40.416571,49.858461,1001203
2,2,Əhməd Rəcəbli küçəsi 304,40.420722,49.85515,1001233
2,2,Ş.Məmmədova küç. 24,40.419451,49.846294,1000930
2,2,Ş.Məmmədova küç. 36,40.42192,49.846317,1000812
2,2,Ş.Məmmədova küç. 48,40.424658,49.846474,1001418
2,2,Binəqədi Rayon Gənclər və İdman İdarəsi,40.426165,49.852227,1000134
2,2,Binəqədi Rayon Məhkəməsi,40.425722,49.856051,1002715
2,2,Dərnəgül NMM,40.424957,49.860045,1000676
3,3,Dərnəgül Nəqliyyat Mübadilə Mərkəzi,40.425574,49.859653,1001261
3,3,Binəqədi Rayon Məhkəməsi,40.426217,49.856279,1000816
3,3,244 nömrəli tam orta məktəb,40.429329,49.856362,1001415
3,3,A.Kunanbayev küç. 76,40.432502,49.856222,1001583
3,3,A.Kunanbayev küç. 82,40.43259,49.854108,1000441
3,3,A.Kunanbayev küç. 145,40.432154,49.85189,1000762
3,3,A.Kunanbayev küç. 107,40.429814,49.849917,1001411
3,3,A.Kunanbayev küç. 3,40.426982,49.847543,1001414
3,3,Azadlıq m/st,40.426558,49.843249,1000917
3,3,Azadlıq pr. 168,40.426228,49.838992,1000601
3,3,Azadlıq m/st,40.425224,49.841811,1000667
3,3,178 saylı uşaq bağçası,40.424246,49.846226,1000138
3,3,Ş.Məmmədova küç. 25,40.421621,49.846108,1000214
3,3,Bakı Humanitar Kolleci,40.419364,49.846012,1001325
3,3,Atatürk pr. 211,40.416598,49.844816,1000843
3,3,Bakı şəhər Regional Miqrasiya İdarəsi,40.414051,49.845485,1000415
3,3,Atatürk prospekti 159,40.412153,49.84626,1000409
3,3,Atatürk prospekti 117,40.408023,49.847818,1000365
3,3,Nərimanov Rayon Prokurorluğu,40.402977,49.84949,1001659
3,3,Gənclik m/st ,40.400315,49.852011,1001111
3,3,200 nömrəli Məktəb-Lisey Kompleksi,40.401175,49.854312,1000032
3,3,Gənclik metro stansiyası,40.400425,49.850987,1001381
3,3,Bakı Sağlamlıq Mərkəzi,40.398309,49.839968,1000820
3,3,Azərbaycan Dövlət Pedaqoji Universiteti 3-cü korpus,40.397197,49.835162,1000711
3,3,Qarayev adına 2 nömrəli Uşaq Xəstəxanası,40.393438,49.834426,1000119
3,3,Tibb Universitetinin Tədris Cərrahiyyə Klini*,40.39136,49.834034,1001248
3,3,Heydər Əliyev adına Müasir Təhsil K.,40.389736,49.834097,1001206
3,3,Sevil Qazıyeva adına park,40.388149,49.832107,1000996
3,3,İzmir Parkı,40.385292,49.823803,1001163
3,3,Dövlət Statistika Komitəsi,40.382495,49.822431,1000190
3,3,Mədəniyyət və İncəsənət Universiteti,40.379855,49.820123,1001147
3,3,H.Cavid pr. 205A,40.3798,49.81513,1000589
3,3,Elmlər Akademiyası m/st,40.374973,49.815722,1001166
3,3,Azərbaycan Texniki Universiteti,40.370705,49.816307,1000972
3,3,73 saylı poçt şöbəsi,40.367301,49.816839,1000519
3,3,16 nömrəli Uşaq Musiqi Məktəbi,40.364739,49.817079,1001157
3,3,20 nömrəli tam orta məktəb,40.363831,49.818785,1000893
3,3,Fəxri Xiyaban,40.361877,49.821808,1000146
3,3,Azərbaycan Respublikasının Milli Məclis,40.358711,49.826171,1000774
3,3,AzTV,40.357608,49.824576,1000267
3,3,Səbail rayon Polis İdarəsi,40.355705,49.820903,1000270
3,3,Bakı Oksford Məktəbi,40.354795,49.817807,1000268
3,3,A.Abbaszadə küç. 9,40.352227,49.812045,1000269
3,3,Badamdar şos. 296,40.35097,49.810673,1001128
3,3,Badamdar şos. 40,40.346854,49.810435,1001131
3,3,41-ci polis bölməsi,40.344395,49.810345,1000736
3,3,Badamdar şos. 7,40.341957,49.810266,1001636
3,3,G.Əliyeva parkı,40.339294,49.807805,1001808
3,3,G.Əliyeva parkı,40.339294,49.807805,1001808
3,3,Neftçilər küç. 9,40.339825,49.809433,1002609
3,3,Badamdar şos. 96,40.342262,49.810492,1001698
3,3,Badamdar şos. 123,40.344166,49.810583,1001590
3,3,Badamdar şos. 143,40.348184,49.81076,1001125
3,3,Badamdar şos. 151,40.350694,49.810933,1000189
3,3,A.Abbaszadə küç. 16,40.352083,49.811562,1001702
3,3,Bakı Oksford Məktəbi,40.355078,49.818829,1001701
3,3,Səbail rayon Polis İdarəsi,40.356174,49.822147,1002915
3,3,İ.Nəbiyev küç. 26D,40.35829,49.82344,1001700
3,3,İ.Nəbiyev küç. - M.Müşfiq küç. kəs.,40.361661,49.81589,1001699
3,3,Respublika İncəsənət Gimnaziyası,40.364868,49.818075,1001010
3,3,225 nömrəli tam orta məktəb,40.367677,49.817055,1000869
3,3,5 nömrəli Uşaq Poliklinikası,40.370389,49.81668,1001143
3,3,Hüseyn Cavid parkı,40.372658,49.817462,1001193
3,3,Elmlər Akademiyası m/st,40.375944,49.815896,1000419
3,3,H.Cavid pr. 168,40.379833,49.815397,1000129
3,3,Mərkəzi Dənizçilər Xəstəxanası,40.379963,49.818696,1001007
3,3,12 saylı notariat ofisi,40.379816,49.821468,1000896
3,3,Respublika Gənclər Kitabxanası,40.380905,49.823273,1000895
3,3,Vergi Cinayətlərinin İbtidai Araşdırılma Dep.,40.381203,49.824596,1001013
3,3,54 saylı uşaq bağçası,40.384862,49.823943,1000031
3,3,Bakı Tikiş Evi,40.387856,49.831807,1000656
3,3,22 saylı poçt şöbəsi,40.388712,49.835657,1000254
3,3,Koroğlu parkı,40.391489,49.843415,1000844
3,3,Dədə Qorqud parkı,40.394615,49.847682,1002823
3,3,Gənclik Nəqliyyat Mübadilə Məntəqəsi,40.399708,49.851846,1003344
3,3,200 nömrəli Məktəb-Lisey Kompleksi,40.401175,49.854312,1000032
3,3,Gənclik metro stansiyası,40.401047,49.851809,1001232
3,3,Atatürk prospekti 98,40.408013,49.848767,1000407
3,3,Atatürk prospekti 46,40.411936,49.847226,1001688
3,3,Ayna Sultanova parkı,40.414183,49.846404,1000304
3,3,Atatürk pr. 220,40.41694,49.846074,1000871
3,3,Ş.Məmmədova küç. 24,40.419451,49.846294,1000930
3,3,Ş.Məmmədova küç. 36,40.42192,49.846317,1000812
3,3,Ş.Məmmədova küç. 48,40.424658,49.846474,1001418
3,3,A.Kunanbayev küç. 36,40.427127,49.847868,1000291
3,3,A.Kunanbayev küç. 107,40.429986,49.850247,1000328
3,3,151 saylı uşaq bağçası,40.431995,49.851969,1000525
3,3,A.Kunanbayev küç. 4,40.432427,49.854694,1000672
3,3,244 nömrəli tam orta məktəb,40.42988,49.856227,1001036
3,3,Binəqədi Rayon Polis İdarəsi,40.426605,49.856043,1001057
3,3,Dərnəgül Nəqliyyat Mübadilə Mərkəzi,40.425574,49.859653,1001261
4,4,Y.Nəsirov küç.3,40.391935,49.877829,1003256
4,4,154 saylı poçt şöbəsi,40.39181,49.877248,1001749
4,4,İ.Hidayətzadə küç. 122,40.392568,49.874829,1001750
4,4,8 nömrəli Şəhər Poliklinikası,40.393527,49.875015,1001751
4,4,291 nömrəli Ekologiya Liseyi,40.394612,49.87593,1002638
4,4,Çernyayevski küç. ,40.396287,49.878248,1000371
4,4,Ağa Nemətulla küç. 52,40.398119,49.877307,1000665
4,4,193 nömrəli tam orta məktəb,40.401592,49.873739,1000528
4,4,Nəriman Nərimanov m/st,40.403732,49.871545,1001383
4,4,F.Xoyski küç. 129,40.405704,49.868886,1000998
4,4,Fətəli xan Xoyski küçəsi 107B,40.40453,49.866368,1001083
4,4,5 nömrəli Şəhər klinik Xəstəxanası,40.402763,49.861632,1000669
4,4,200 nömrəli Məktəb-Lisey Kompleksi,40.401175,49.854312,1000032
4,4,Gənclik metro stansiyası,40.401047,49.851809,1001232
4,4,Nərimanov Rayon Prokurorluğu,40.402977,49.84949,1001659
4,4,H.Əliyev küç. 59,40.40121,49.843663,1000654
4,4,23 nömrəli Musiqi Məktəbi,40.39845,49.838701,1000794
4,4,Azadlıq prospekti 175,40.3941,49.840555,1000204
4,4,Azadlıq pr. 145,40.38959,49.842553,1000561
4,4,Nəsimi Rayon Polis İdarəsi,40.386574,49.843978,1002241
4,4,Bakı Slavyan Universiteti,40.38493,49.84475,1000307
4,4,2 nömrəli Bakı Peşə Liseyi,40.382706,49.845781,1001756
4,4,Muğan bağı,40.378588,49.85199,1000327
4,4,Puşkin küçəsi 3,40.375011,49.854021,1000408
4,4,Respublika Perinatal Mərkəzi,40.378667,49.865257,1000361
4,4,Xocalı prospekti 14,40.381954,49.867395,1001707
4,4,Şah İsmayıl Xətai metro stansiyası,40.382584,49.872518,1001105
4,4,N.Rəfiyev küç. 60,40.384393,49.87675,1002085
4,4,X.Rüstəmov küç. 10,40.382396,49.880314,1002586
4,4,1-ci Yaşıl Ada küç. 10,40.380224,49.885141,1003257
4,4,1-ci Yaşıl Ada küç. 38,40.379784,49.891424,1003258
4,4,Mərkəzi Bulvar küç. 123,40.379161,49.893495,1003251
4,4,Mərkəzi Bulvar küç. 123,40.379161,49.893495,1003251
4,4,1-ci Yaşıl Ada küç. 38,40.379784,49.891424,1003258
4,4,İ.Mirzəyev küç. 5,40.379923,49.885653,1003253
4,4,2 saylı ASAN xidmət mərkəzi,40.379084,49.878874,1001708
4,4,55 nömrəli tam orta məktəb,40.381354,49.875929,1001515
4,4,Şah İsmayıl Xətai metro stansiyası,40.383002,49.872257,1000559
4,4,Mərkəzi Neftçilər xəstəxanası,40.380568,49.863439,1001192
4,4,28 May küçəsi 71,40.379842,49.859155,1002163
4,4,Azərbaycan Dəmir Yolları QSC,40.378584,49.85415,1000562
4,4,Muğan bağı,40.377952,49.851944,1001142
4,4,Azərbaycan Respublikası Mərkəzi Bankı,40.378305,49.844865,1001296
4,4,Azərbaycan Dillər Universiteti,40.382984,49.842889,1000718
4,4,R.Behbudov küç. 150,40.385773,49.840932,1002633
4,4,5 saylı şəhər poliklinikası,40.389235,49.839631,1001110
4,4,Koroğlu parkı,40.391489,49.843415,1000844
4,4,3 nömrəli Bakı Peşə Məktəbi,40.397482,49.843365,1001456
4,4,4 saylı uşaq bağçası,40.400735,49.842607,1000542
4,4,H.Əliyev küç. 80,40.401479,49.846132,1000195
4,4,Gənclik Nəqliyyat Mübadilə Məntəqəsi,40.399708,49.851846,1003344
4,4,Respublika Talassemiya mərkəzi,40.402205,49.860298,1000278
4,4,2 nömrəli Bakı Peşə Məktəbi,40.404362,49.86639,1001042
4,4,F.Xoyski küç. 184,40.405219,49.86837,1000035
4,4,Nəriman Nərimanov m/st,40.40369,49.871181,1000280
4,4,Nəriman Nərimanov m/st,40.402747,49.872209,1000635
4,4,Nərimanov Rayon İcra və Probasiya Ş.,40.397842,49.877269,1001396
4,4,Çernyayevski küç. 57,40.396474,49.878186,1000151
4,4,291 nömrəli Ekologiya Liseyi,40.394978,49.876064,1001752
4,4,57 nömrəli tam orta məktəb,40.391131,49.878589,1001737
5,5,20-ci Sahə dairəsi,40.329954,49.819205,1001236
5,5,23 saylı poçt şöbəsi,40.333673,49.820463,1000007
5,5,Səbail r. Mühafizə İdarəsi,40.33632,49.824675,1000330
5,5,Bibihetbət yolu,40.335141,49.827942,1001674
5,5,Su İdmanı Sarayı,40.337543,49.833663,1001107
5,5,Bakı Kristal Zalı,40.341246,49.840438,1000008
5,5,Dövlət Bayrağı Meydanı,40.346137,49.841117,1001195
5,5,Səbail r. Dövlət Yanğından Mühafizə,40.352989,49.834624,1000632
5,5,Bakı İdman Sarayı,40.358516,49.834573,1000006
5,5,Beynəlxalq Muğam Mərkəzi,40.361766,49.835294,1000473
5,5,Azərbaycan Dövlət Kukla Teatrı,40.367506,49.839542,1001072
5,5,Sahil m/st,40.370272,49.846259,1000345
5,5,Azərbaycan Dövlət Pedaqoji Universiteti,40.372568,49.847862,1002510
5,5,Rəşid Behbudov adına Dövlət Mahnı Teatrı,40.375056,49.84638,1000484
5,5,Azərbaycan Respublikası Mərkəzi Bankı,40.378305,49.844865,1001296
5,5,Nikola Tesla Parkı,40.380651,49.8473,1000329
5,5,Bakı Dəmiryol Vağzalı,40.381034,49.849,1000489
5,5,Təbriz küç. 30,40.385064,49.850831,1000907
5,5,Təbriz küç. 50,40.388087,49.852782,1001116
5,5,177 nömrəli tam orta məktəb,40.390824,49.855849,1000582
5,5,Əməyin Mühafizəsi Elmi-Tədqiqat İnstitutu,40.393391,49.858957,1000697
5,5,Təbriz küç. 128,40.396608,49.862907,1001666
5,5,Bakı Konqress Mərkəzi,40.398404,49.865065,1001382
5,5,Təbriz küç. 170,40.401156,49.868327,1000349
5,5,Nəriman Nərimanov m/st,40.403107,49.868924,1000084
5,5,F.Xoyski küç. 184,40.405219,49.86837,1000035
5,5,Nəriman Nərimanov m/st,40.40369,49.871181,1000280
5,5,Nəriman Nərimanov m/st,40.403055,49.870607,1000001
5,5,Nəriman Nərimanov m/st,40.403055,49.870607,1000001
5,5,Təbriz küç. 141,40.400648,49.867327,1000372
5,5,Bakı İdarəetmə və Texnologiya Kolleci,40.396785,49.86268,1000288
5,5,Təbriz küç. 71,40.392816,49.857851,1000281
5,5,Bakı Humanitar Kolleci,40.390822,49.85545,1000547
5,5,Dəmir Yolu. Metropoliten Peşə Təhsil M,40.389164,49.853427,1000034
5,5,Təbriz küç. 25,40.388084,49.852502,1000620
5,5,Təbriz küç. 7,40.384982,49.850588,1000179
5,5,Təbriz küç. 3,40.384029,49.849996,1001455
5,5,28 May m/st,40.382637,49.846866,1001604
5,5,Azәrbaycan Hava Yolları QSC,40.376582,49.848714,1001065
5,5,Azadlıq pr. 5,40.373484,49.850515,1000634
5,5,Sahil m/st,40.370991,49.844458,1001673
5,5,Bəyaz zanbaqlar parkı,40.367417,49.838711,1000313
5,5,Azneft meydanı,40.361599,49.834713,1000836
5,5,Bakı İdman Sarayı,40.358652,49.834278,1002164
5,5,Dövlət Yanğından Mühafizə hissəsi,40.352911,49.83345,1000658
5,5,Neftçi Qurban küç. 84,40.34975,49.83485,1000935
5,5,33 nömrəli  Şəhər Poliklinikası,40.347488,49.836629,1001989
5,5,5 nömrəli Doğum Evi,40.345032,49.8383,1001443
5,5,Səbail meydanı,40.341543,49.838908,1000863
5,5,Ə.Yaqubov küç. 50A,40.33915,49.835047,1001252
5,5,Səbail Rayonu Dövlət Yol Polisi İdarəsi,40.338125,49.830641,1001336
5,5,A.İsmayılov küç. 6,40.336354,49.824008,1000416
5,5,İdarəsi Bibiheybət y.-A.İsmayılov küç. ,40.334221,49.820539,1000208
5,5,20-ci sahə dairəsi,40.329754,49.818469,1000193
5,5,20-ci Sahə dairəsi,40.329954,49.819205,1001236
6,6,Azadlıq m/st,40.425224,49.841811,1000667
6,6,83 nömrəli tam orta məktəb,40.423699,49.842766,1001234
6,6,135 nömrəli tam orta məktəb,40.420765,49.842643,1001280
6,6,Bakı Turizm Peşə Məktəbi ,40.418485,49.842611,1000427
6,6,C.Enesku parkı,40.417461,49.83831,1000080
6,6,Siyasi Sənədlər Arxivi idarəsi,40.415464,49.835758,1001126
6,6,Azadlıq pr. 287,40.405643,49.836027,1001109
6,6,Nərimanov Rayon qeydiyyat Şöbəsi,40.402159,49.837327,1001210
6,6,36 nömrəli tam orta məktəb,40.399837,49.837614,1000854
6,6,Dövlət İmtahan Mərkəzi,40.398387,49.831216,1001000
6,6,H.Əliyev küç. 101,40.397339,49.826628,1000538
6,6,H.Əliyev küç. 55,40.396266,49.821898,1000993
6,6,Tbilisi pr. 34,40.395577,49.817964,1000644
6,6,Ş.Mehdiyev küç. 323,40.393477,49.815501,1000625
6,6,Əmlakın Kadastrı və Ünvan Reyestri Xidməti,40.389334,49.815307,1000618
6,6,Avropa-Azərbaycan Məktəbi,40.385211,49.815869,1000530
6,6,Ş.Mehdiyev küç. 107,40.381428,49.816373,1000170
6,6,H.Cavid pr. 205A,40.3798,49.81513,1000589
6,6,Elmlər Akademiyası m/st,40.374973,49.815722,1001166
6,6,Azərbaycan Texniki Universiteti,40.370705,49.816307,1000972
6,6,73 saylı poçt şöbəsi,40.367301,49.816839,1000519
6,6,16 nömrəli Uşaq Musiqi Məktəbi,40.364739,49.817079,1001157
6,6,Respublika İncəsənət Gimnaziyası,40.364723,49.819003,1000331
6,6,10 nömrəli Uşaq Poliklinikası,40.366396,49.821558,1000553
6,6,Nəriman Nərimanov heykəli,40.367956,49.824442,1000598
6,6,M.Hüseyn küç. 28,40.365042,49.827388,1002509
6,6,Dövlət İdarəçilik Akademiyası,40.36646,49.829113,1000413
6,6,İçərişəhər m/st,40.365567,49.830849,1002256
6,6,Azneft meydanı,40.361599,49.834713,1000836
6,6,Bakı İdman Sarayı,40.358652,49.834278,1002164
6,6,Dövlət Yanğından Mühafizə hissəsi,40.352911,49.83345,1000658
6,6,Neftçi Qurban küç. 84,40.34975,49.83485,1000935
6,6,33 nömrəli  Şəhər Poliklinikası,40.347488,49.836629,1001989
6,6,5 nömrəli Doğum Evi,40.345032,49.8383,1001443
6,6,Səbail meydanı,40.341543,49.838908,1000863
6,6,Ə.Yaqubov küç. 50A,40.33915,49.835047,1001252
6,6,Səbail Rayonu Dövlət Yol Polisi İdarəsi,40.338125,49.830641,1001336
6,6,A.İsmayılov küç. 6,40.336354,49.824008,1000416
6,6,İdarəsi Bibiheybət y.-A.İsmayılov küç. ,40.334221,49.820539,1000208
6,6,20-ci sahə dairəsi,40.329754,49.818469,1000193
6,6,6 nömrəli Bakı Peşə Məktəbi,40.32648,49.819515,1000780
6,6,Ö.Nemanzadə küç. 37,40.322039,49.819307,1001598
6,6,Ö.Nemanzadə küç. 37,40.322039,49.819307,1001598
6,6,6 nömrəli Bakı Peşə Məktəbi,40.326763,49.819603,1001597
6,6,20-ci Sahə dairəsi,40.329954,49.819205,1001236
6,6,23 saylı poçt şöbəsi,40.333673,49.820463,1000007
6,6,Səbail r. Mühafizə İdarəsi,40.33632,49.824675,1000330
6,6,Bibihetbət yolu,40.335141,49.827942,1001674
6,6,Su İdmanı Sarayı,40.337543,49.833663,1001107
6,6,Bakı Kristal Zalı,40.341246,49.840438,1000008
6,6,Dövlət Bayrağı Meydanı,40.346137,49.841117,1001195
6,6,Səbail r. Dövlət Yanğından Mühafizə,40.352989,49.834624,1000632
6,6,Bakı İdman Sarayı,40.358516,49.834573,1000006
6,6,Beynəlxalq Muğam Mərkəzi,40.361766,49.835294,1000473
6,6,Filarmoniya parkı,40.362918,49.834314,1001745
6,6,İçərişəhər m/st,40.364993,49.831127,1000629
6,6,2 nömrəli Şəhər Poliklinika,40.367698,49.829365,1000275
6,6,44 saylı uşaq bağçası,40.366812,49.826384,1001605
6,6,6 saylı poçt şöbəsi,40.367456,49.82511,1000314
6,6,İmam Hüseyn Məscidi,40.370288,49.825139,1000467
6,6,A.Şaiq küç. 128,40.3757,49.825304,1001149
6,6,Şahhüseyn Məscidi,40.376317,49.823928,1000374
6,6,173 nömrəli tam orta məktəb,40.371921,49.824379,1001114
6,6,Nəriman Nərimanov heykəli,40.368906,49.824088,1001611
6,6,M.Müşfiq küç. 28,40.366415,49.82114,1001285
